nsb,periode,pakai,tahun,bulan,pakai_original,pakai_normalized,cluster,year,month,Cluster,lat,lon
104433259,2016-12-01,21.0,2016,12,21,0.1058201058201058,1,2016,12,2,-7.732183221793834,109.02060237388724
104433259,2017-01-01,22.0,2017,1,22,0.1111111111111111,1,2017,1,2,-7.73227455791567,109.02060255934718
104433259,2017-02-01,17.0,2017,2,17,0.0846560846560846,1,2017,2,2,-7.732266239733793,109.02060274480712
104433259,2017-03-01,27.0,2017,3,27,0.1375661375661375,1,2017,3,2,-7.732341187696613,109.02060293026706
104433259,2017-04-01,25.0,2017,4,25,0.1269841269841269,1,2017,4,2,-7.732348760622408,109.020603115727
104433259,2017-05-01,24.0,2017,5,24,0.1216931216931216,1,2017,5,2,-7.732343255818782,109.02060330118694
104433259,2017-06-01,25.0,2017,6,25,0.1269841269841269,1,2017,6,2,-7.732260554785762,109.02060348664689
104433259,2017-07-01,25.0,2017,7,25,0.1269841269841269,1,2017,7,2,-7.732342098448083,109.02060367210683
104433259,2017-08-01,24.0,2017,8,24,0.1216931216931216,1,2017,8,2,-7.73227102251431,109.02060385756677
104433259,2017-09-01,25.0,2017,9,25,0.1269841269841269,1,2017,9,2,-7.7320924599201355,109.02060404302671
104433259,2017-10-01,25.0,2017,10,25,0.1269841269841269,1,2017,10,2,-7.732212887529657,109.02060422848665
104433259,2017-11-01,30.0,2017,11,30,0.1534391534391534,0,2017,11,2,-7.7323326023532175,109.02060441394659
104433259,2017-12-01,26.0,2017,12,26,0.1322751322751322,1,2017,12,2,-7.732179878607784,109.02060459940652
104433259,2018-01-01,25.0,2018,1,25,0.1269841269841269,1,2018,1,2,-7.732340807537303,109.02060478486646
104433259,2018-01-01,25.0,2018,1,25,0.1269841269841269,1,2018,1,2,-7.732503812453518,109.02060497032642
104433259,2018-02-01,24.0,2018,2,24,0.1216931216931216,1,2018,2,2,-7.732400808631092,109.02060515578636
104433259,2018-02-01,24.0,2018,2,24,0.1216931216931216,1,2018,2,2,-7.7324870791921025,109.0206053412463
104433259,2018-03-01,25.0,2018,3,25,0.1269841269841269,1,2018,3,0,-7.732335151348405,109.02060552670623
104433259,2018-03-01,25.0,2018,3,25,0.1269841269841269,1,2018,3,0,-7.732298158162082,109.02060571216617
104433259,2018-04-01,27.0,2018,4,27,0.1375661375661375,1,2018,4,0,-7.732132356268773,109.02060589762611
104433259,2018-04-01,27.0,2018,4,27,0.1375661375661375,1,2018,4,0,-7.732267307262624,109.02060608308605
104433259,2018-05-01,23.0,2018,5,23,0.1164021164021164,1,2018,5,0,-7.732321910052882,109.02060626854599
104433259,2018-05-01,23.0,2018,5,23,0.1164021164021164,1,2018,5,0,-7.732217059441882,109.02060645400593
104433259,2018-06-01,21.0,2018,6,21,0.1058201058201058,1,2018,6,0,-7.732521113530901,109.02060663946588
104433259,2018-06-01,21.0,2018,6,21,0.1058201058201058,1,2018,6,0,-7.732276438544189,109.02060682492582
104433259,2018-07-01,27.0,2018,7,27,0.1375661375661375,1,2018,7,0,-7.732222913480611,109.02060701038576
104433259,2018-07-01,27.0,2018,7,27,0.1375661375661375,1,2018,7,0,-7.732447858624578,109.0206071958457
104433259,2018-08-01,24.0,2018,8,24,0.1216931216931216,1,2018,8,0,-7.7321856245956795,109.02060738130564
104433259,2018-08-01,24.0,2018,8,24,0.1216931216931216,1,2018,8,0,-7.732266150359251,109.02060756676558
104433259,2018-09-01,11.0,2018,9,11,0.0529100529100529,2,2018,9,0,-7.73234152879139,109.02060775222552
104433259,2018-09-01,11.0,2018,9,11,0.0529100529100529,2,2018,9,0,-7.73223672181339,109.02060793768545
104433259,2018-10-01,26.0,2018,10,26,0.1322751322751322,1,2018,10,0,-7.73207293071422,109.02060812314541
104433259,2018-10-01,26.0,2018,10,26,0.1322751322751322,1,2018,10,0,-7.732281813374494,109.02060830860535
104433259,2018-11-01,23.0,2018,11,23,0.1164021164021164,1,2018,11,0,-7.7322751779413705,109.02060849406529
104433259,2018-11-01,23.0,2018,11,23,0.1164021164021164,1,2018,11,0,-7.7323459360899545,109.02060867952522
104433259,2018-12-01,24.0,2018,12,24,0.1216931216931216,1,2018,12,0,-7.732384984436947,109.02060886498516
104433259,2018-12-01,24.0,2018,12,24,0.1216931216931216,1,2018,12,0,-7.7322169664183455,109.0206090504451
104433259,2019-01-01,27.0,2019,1,27,0.1375661375661375,1,2019,1,0,-7.732385608382591,109.02060923590504
104433259,2019-02-01,25.0,2019,2,25,0.1269841269841269,1,2019,2,0,-7.732292843376278,109.02060942136498
104433259,2019-03-01,22.0,2019,3,22,0.1111111111111111,1,2019,3,0,-7.732347765744677,109.02060960682492
104433259,2019-04-01,26.0,2019,4,26,0.1322751322751322,1,2019,4,0,-7.7322521020174255,109.02060979228487
104433259,2019-05-01,24.0,2019,5,24,0.1216931216931216,1,2019,5,0,-7.732266633789472,109.02060997774481
104433259,2019-06-01,24.0,2019,6,24,0.1216931216931216,1,2019,6,0,-7.732196246005574,109.02061016320475
104433259,2019-07-01,21.0,2019,7,21,0.1058201058201058,1,2019,7,0,-7.732351001639886,109.02061034866469
104433259,2019-08-01,22.0,2019,8,22,0.1111111111111111,1,2019,8,0,-7.73232698749353,109.02061053412463
104433259,2019-09-01,25.0,2019,9,25,0.1269841269841269,1,2019,9,0,-7.732397876371579,109.02061071958457
104433259,2019-10-01,27.0,2019,10,27,0.1375661375661375,1,2019,10,0,-7.732344429326008,109.0206109050445
104433259,2019-11-01,25.0,2019,11,25,0.1269841269841269,1,2019,11,0,-7.732262269950696,109.02061109050445
104433259,2019-12-01,26.0,2019,12,26,0.1322751322751322,1,2019,12,0,-7.732224301138336,109.0206112759644
104433259,2020-01-01,26.0,2020,1,26,0.1322751322751322,1,2020,1,0,-7.732392216532419,109.02061146142434
104433259,2020-02-01,25.0,2020,2,25,0.1269841269841269,1,2020,2,0,-7.7322130394079895,109.02061164688428
104433259,2020-03-01,21.0,2020,3,21,0.1058201058201058,1,2020,3,0,-7.73216443621412,109.02061183234422
104433259,2020-04-01,26.0,2020,4,26,0.1322751322751322,1,2020,4,0,-7.732258656509678,109.02061201780415
104433259,2020-05-01,27.0,2020,5,27,0.1375661375661375,1,2020,5,0,-7.732112320418745,109.0206122032641
104433259,2020-06-01,30.0,2020,6,30,0.1534391534391534,0,2020,6,0,-7.732377378919911,109.02061238872403
104433259,2020-07-01,27.0,2020,7,27,0.1375661375661375,1,2020,7,0,-7.732424465470332,109.02061257418397
104433259,2020-08-01,22.0,2020,8,22,0.1111111111111111,1,2020,8,0,-7.732477872024891,109.02061275964392
104433259,2020-09-01,23.0,2020,9,23,0.1164021164021164,1,2020,9,0,-7.732150395568851,109.02061294510386
104433259,2020-10-01,20.0,2020,10,20,0.1005291005291005,1,2020,10,0,-7.732234563434365,109.0206131305638
104433259,2020-11-01,26.0,2020,11,26,0.1322751322751322,1,2020,11,0,-7.7323055584670914,109.02061331602374
104433259,2020-12-01,21.0,2020,12,21,0.1058201058201058,1,2020,12,0,-7.732272003137369,109.02061350148368
104433259,2021-01-01,25.0,2021,1,25,0.1269841269841269,1,2021,1,0,-7.732412548904731,109.02061368694362
104433259,2021-02-01,26.0,2021,2,26,0.1322751322751322,1,2021,2,0,-7.732055424802039,109.02061387240356
104433259,2021-03-01,21.0,2021,3,21,0.1058201058201058,1,2021,3,0,-7.732287077881803,109.0206140578635
104433259,2021-04-01,24.0,2021,4,24,0.1216931216931216,1,2021,4,0,-7.73228906052054,109.02061424332344
104433259,2021-05-01,26.0,2021,5,26,0.1322751322751322,1,2021,5,0,-7.73222742333761,109.02061442878339
104433259,2021-06-01,15.0,2021,6,15,0.074074074074074,1,2021,6,0,-7.732251899076827,109.02061461424333
104433259,2021-07-01,13.0,2021,7,13,0.0634920634920634,2,2021,7,1,-7.732277611597572,109.02061479970327
104433259,2021-08-01,2.0,2021,8,2,0.0052910052910052,2,2021,8,1,-7.732379047445545,109.0206149851632
104433259,2021-09-01,5.0,2021,9,5,0.0211640211640211,2,2021,9,1,-7.732252853164287,109.02061517062315
104433259,2021-10-01,8.0,2021,10,8,0.037037037037037,2,2021,10,1,-7.732111797550353,109.02061535608308
104433259,2021-11-01,12.0,2021,11,12,0.0582010582010582,2,2021,11,1,-7.732165457995385,109.02061554154302
104433259,2021-12-01,15.0,2021,12,15,0.074074074074074,1,2021,12,1,-7.732140681337336,109.02061572700296
104433259,2022-01-01,18.0,2022,1,18,0.0899470899470899,1,2022,1,1,-7.7323511215676435,109.02061591246292
104433259,2022-02-01,16.0,2022,2,16,0.0793650793650793,1,2022,2,1,-7.732398960482026,109.02061609792285
104433259,2022-03-01,8.0,2022,3,8,0.037037037037037,2,2022,3,1,-7.73231257869201,109.0206162833828
104433259,2022-04-01,12.0,2022,4,12,0.0582010582010582,2,2022,4,1,-7.732294427508772,109.02061646884273
104433259,2022-05-01,13.0,2022,5,13,0.0634920634920634,2,2022,5,1,-7.732190580848154,109.02061665430267
104433259,2022-06-01,13.0,2022,6,13,0.0634920634920634,2,2022,6,1,-7.732469246462972,109.02061683976261
104433259,2022-07-01,11.0,2022,7,11,0.0529100529100529,2,2022,7,1,-7.7321470449680545,109.02061702522255
104433259,2022-08-01,10.0,2022,8,10,0.0476190476190476,2,2022,8,1,-7.732315800789858,109.02061721068249
104433259,2022-09-01,15.0,2022,9,15,0.074074074074074,1,2022,9,1,-7.732342688106995,109.02061739614243
104433259,2022-10-01,17.0,2022,10,17,0.0846560846560846,1,2022,10,1,-7.732401210437526,109.02061758160238
104433259,2022-11-01,16.0,2022,11,16,0.0793650793650793,1,2022,11,1,-7.732465485667187,109.02061776706232
104433259,2022-12-01,8.0,2022,12,8,0.037037037037037,2,2022,12,1,-7.732217682941604,109.02061795252226
104433259,2023-01-01,11.0,2023,1,11,0.0529100529100529,2,2023,1,1,-7.732292668203281,109.0206181379822
104433259,2023-02-01,18.0,2023,2,18,0.0899470899470899,1,2023,2,1,-7.732428996089975,109.02061832344214
104433259,2023-03-01,3.0,2023,3,3,0.0105820105820105,2,2023,3,1,-7.732429507877207,109.02061850890207
104433259,2023-04-01,2.0,2023,4,2,0.0052910052910052,2,2023,4,1,-7.732333578469929,109.02061869436201
104433259,2023-05-01,18.83870967741936,2023,5,0,0.094384707287933,1,2023,5,1,-7.732133097847472,109.02061887982195
104433259,2023-06-01,1.0,2023,6,1,0.0,2,2023,6,1,-7.732325959135137,109.0206190652819
104433259,2023-07-01,18.83870967741936,2023,7,0,0.094384707287933,1,2023,7,1,-7.7324503142953125,109.02061925074185
104433259,2023-08-01,18.83870967741936,2023,8,0,0.094384707287933,1,2023,8,1,-7.732324574306409,109.02061943620178
104433259,2023-09-01,1.0,2023,9,1,0.0,2,2023,9,1,-7.732327272356975,109.02061962166172
104433259,2023-10-01,18.83870967741936,2023,10,0,0.094384707287933,1,2023,10,1,-7.732569688664294,109.02061980712166
104433259,2023-11-01,18.83870967741936,2023,11,0,0.094384707287933,1,2023,11,1,-7.732305429486652,109.0206199925816
104433259,2023-12-01,18.83870967741936,2023,12,0,0.094384707287933,1,2023,12,1,-7.732323093453021,109.02062017804154
104433259,2024-01-01,4.0,2024,1,4,0.0158730158730158,2,2024,1,1,-7.732230379363519,109.02062036350148
104433259,2024-02-01,13.0,2024,2,13,0.0634920634920634,2,2024,2,1,-7.732115104390505,109.02062054896143
104433259,2024-03-01,2.0,2024,3,2,0.0052910052910052,2,2024,3,1,-7.732187343497046,109.02062073442137
104433259,2024-04-01,3.0,2024,4,3,0.0105820105820105,2,2024,4,1,-7.732326888869056,109.02062091988131
104433259,2024-05-01,18.83870967741936,2024,5,0,0.094384707287933,1,2024,5,1,-7.7324106525908745,109.02062110534125
104433259,2024-06-01,2.0,2024,6,2,0.0052910052910052,2,2024,6,1,-7.7320426640196755,109.02062129080119
104433259,2024-07-01,18.83870967741936,2024,7,0,0.094384707287933,1,2024,7,1,-7.732294078156599,109.02062147626113
104433259,2024-08-01,10.0,2024,8,10,0.0476190476190476,2,2024,8,1,-7.732298607070809,109.02062166172107
104433259,2024-09-01,1.0,2024,9,1,0.0,2,2024,9,1,-7.732302412508711,109.020621847181
104433259,2024-10-01,18.83870967741936,2024,10,0,0.094384707287933,1,2024,10,1,-7.732280191523923,109.02062203264094
104433259,2024-11-01,7.0,2024,11,7,0.0317460317460317,2,2024,11,1,-7.732314436041193,109.0206222181009
104433259,2024-12-01,1.0,2024,12,1,0.0,2,2024,12,1,-7.732357366200689,109.02062240356084
104433259,2025-01-01,3.0,2025,1,3,0.0105820105820105,2,2025,1,1,-7.732354685894125,109.02062258902077
104433259,2025-02-01,16.0,2025,2,16,0.0793650793650793,1,2025,2,1,-7.7323032753270216,109.02062277448071
104433259,2025-03-01,6.0,2025,3,6,0.0264550264550264,2,2025,3,1,-7.732354342477114,109.02062295994065
104433259,2025-04-01,4.0,2025,4,4,0.0158730158730158,2,2025,4,1,-7.732371284578268,109.02062314540059
104433260,2015-04-01,27.0,2015,4,27,0.1375661375661375,1,2015,4,2,-7.7322893569772315,109.02062333086053
104433260,2015-05-01,32.0,2015,5,32,0.164021164021164,0,2015,5,2,-7.732325497721742,109.02062351632047
104433260,2015-06-01,19.0,2015,6,19,0.0952380952380952,1,2015,6,2,-7.732149600701142,109.02062370178042
104433260,2015-07-01,32.0,2015,7,32,0.164021164021164,0,2015,7,2,-7.7325650969808395,109.02062388724036
104433260,2015-08-01,44.0,2015,8,44,0.2275132275132275,0,2015,8,2,-7.732190849314808,109.0206240727003
104433260,2015-09-01,32.0,2015,9,32,0.164021164021164,0,2015,9,2,-7.732175391480751,109.02062425816024
104433260,2015-10-01,40.0,2015,10,40,0.2063492063492063,0,2015,10,2,-7.7325073390232415,109.02062444362018
104433260,2015-11-01,51.0,2015,11,51,0.2645502645502645,0,2015,11,2,-7.732334268759408,109.02062462908012
104433260,2015-12-01,34.0,2015,12,34,0.1746031746031746,0,2015,12,2,-7.7323371440866,109.02062481454006
104433260,2016-01-01,24.0,2016,1,24,0.1216931216931216,1,2016,1,2,-7.732440751169472,109.020625
104433260,2016-02-01,26.0,2016,2,26,0.1322751322751322,1,2016,2,2,-7.7323777816687596,109.02062518545993
104433260,2016-03-01,23.0,2016,3,23,0.1164021164021164,1,2016,3,2,-7.732411057584547,109.02062537091989
104433260,2016-04-01,20.0,2016,4,20,0.1005291005291005,1,2016,4,2,-7.732124772955658,109.02062555637983
104433260,2016-05-01,15.0,2016,5,15,0.074074074074074,1,2016,5,2,-7.732206432160686,109.02062574183977
104433260,2016-06-01,21.0,2016,6,21,0.1058201058201058,1,2016,6,2,-7.732172844490501,109.0206259272997
104433260,2016-07-01,17.0,2016,7,17,0.0846560846560846,1,2016,7,2,-7.732227832793596,109.02062611275964
104433260,2016-08-01,16.0,2016,8,16,0.0793650793650793,1,2016,8,2,-7.732412905177122,109.02062629821958
104433260,2016-09-01,18.0,2016,9,18,0.0899470899470899,1,2016,9,2,-7.732352452026628,109.02062648367952
104433260,2016-10-01,21.0,2016,10,21,0.1058201058201058,1,2016,10,2,-7.732251062543877,109.02062666913946
104433260,2016-11-01,15.0,2016,11,15,0.074074074074074,1,2016,11,2,-7.7324222127808895,109.02062685459941
104433260,2016-12-01,20.0,2016,12,20,0.1005291005291005,1,2016,12,2,-7.732228700156983,109.02062704005935
104433260,2017-01-01,21.0,2017,1,21,0.1058201058201058,1,2017,1,2,-7.732324032539816,109.02062722551929
104433260,2017-02-01,20.0,2017,2,20,0.1005291005291005,1,2017,2,2,-7.732337482080755,109.02062741097923
104433260,2017-03-01,17.0,2017,3,17,0.0846560846560846,1,2017,3,2,-7.73222890400318,109.02062759643917
104433260,2017-04-01,17.0,2017,4,17,0.0846560846560846,1,2017,4,2,-7.732255573668851,109.02062778189911
104433260,2017-05-01,18.0,2017,5,18,0.0899470899470899,1,2017,5,2,-7.732336096616582,109.02062796735905
104433260,2017-06-01,27.0,2017,6,27,0.1375661375661375,1,2017,6,2,-7.732184067019664,109.02062815281899
104433260,2017-07-01,17.0,2017,7,17,0.0846560846560846,1,2017,7,2,-7.732408106332761,109.02062833827894
104433260,2017-08-01,24.0,2017,8,24,0.1216931216931216,1,2017,8,2,-7.732238406439306,109.02062852373888
104433260,2017-09-01,22.0,2017,9,22,0.1111111111111111,1,2017,9,2,-7.732240689874204,109.02062870919882
104433260,2017-10-01,21.0,2017,10,21,0.1058201058201058,1,2017,10,2,-7.732330954643932,109.02062889465876
104433260,2017-11-01,20.0,2017,11,20,0.1005291005291005,1,2017,11,2,-7.732267386697776,109.0206290801187
104433260,2017-12-01,24.0,2017,12,24,0.1216931216931216,1,2017,12,2,-7.732425111357639,109.02062926557863
104433260,2018-01-01,20.0,2018,1,20,0.1005291005291005,1,2018,1,2,-7.732207597298079,109.02062945103857
104433260,2018-01-01,20.0,2018,1,20,0.1005291005291005,1,2018,1,2,-7.732318490213645,109.02062963649851
104433260,2018-02-01,17.0,2018,2,17,0.0846560846560846,1,2018,2,2,-7.732352272302053,109.02062982195845
104433260,2018-02-01,17.0,2018,2,17,0.0846560846560846,1,2018,2,2,-7.732195099077416,109.0206300074184
104433260,2018-03-01,21.0,2018,3,21,0.1058201058201058,1,2018,3,0,-7.732370434369055,109.02063019287834
104433260,2018-03-01,21.0,2018,3,21,0.1058201058201058,1,2018,3,0,-7.732440846129637,109.02063037833828
104433260,2018-04-01,22.0,2018,4,22,0.1111111111111111,1,2018,4,0,-7.732455662917353,109.02063056379822
104433260,2018-04-01,22.0,2018,4,22,0.1111111111111111,1,2018,4,0,-7.7322393990048655,109.02063074925816
104433260,2018-05-01,6.0,2018,5,6,0.0264550264550264,2,2018,5,0,-7.73242804293525,109.0206309347181
104433260,2018-05-01,6.0,2018,5,6,0.0264550264550264,2,2018,5,0,-7.732124520581802,109.02063112017804
104433260,2018-06-01,17.0,2018,6,17,0.0846560846560846,1,2018,6,0,-7.732508192940789,109.02063130563798
104433260,2018-06-01,17.0,2018,6,17,0.0846560846560846,1,2018,6,0,-7.732130354363171,109.02063149109793
104433260,2018-07-01,19.0,2018,7,19,0.0952380952380952,1,2018,7,0,-7.73227889825328,109.02063167655787
104433260,2018-07-01,19.0,2018,7,19,0.0952380952380952,1,2018,7,0,-7.732309671311188,109.02063186201781
104433260,2018-08-01,2.0,2018,8,2,0.0052910052910052,2,2018,8,0,-7.732354491908681,109.02063204747775
104433260,2018-08-01,2.0,2018,8,2,0.0052910052910052,2,2018,8,0,-7.732260086388565,109.02063223293769
104433260,2018-09-01,17.75,2018,9,0,0.0886243386243386,1,2018,9,0,-7.7323037634702425,109.02063241839762
104433260,2018-09-01,17.75,2018,9,0,0.0886243386243386,1,2018,9,0,-7.732189669811799,109.02063260385756
104433260,2018-10-01,1.0,2018,10,1,0.0,2,2018,10,0,-7.732288577235134,109.0206327893175
104433260,2018-10-01,1.0,2018,10,1,0.0,2,2018,10,0,-7.732284969823854,109.02063297477744
104433260,2018-11-01,17.75,2018,11,0,0.0886243386243386,1,2018,11,0,-7.732336361221222,109.0206331602374
104433260,2018-11-01,17.75,2018,11,0,0.0886243386243386,1,2018,11,0,-7.732305694562372,109.02063334569733
104433260,2018-12-01,3.0,2018,12,3,0.0105820105820105,2,2018,12,0,-7.732269219823111,109.02063353115727
104433260,2018-12-01,3.0,2018,12,3,0.0105820105820105,2,2018,12,0,-7.732471016839266,109.02063371661721
104433260,2019-01-01,7.0,2019,1,7,0.0317460317460317,2,2019,1,0,-7.732434818542211,109.02063390207715
104433260,2019-02-01,17.75,2019,2,0,0.0886243386243386,1,2019,2,0,-7.732225673590598,109.02063408753709
104433260,2019-03-01,1.0,2019,3,1,0.0,2,2019,3,0,-7.732282913456188,109.02063427299703
104433260,2019-04-01,17.75,2019,4,0,0.0886243386243386,1,2019,4,0,-7.732318398333636,109.02063445845697
104433260,2019-05-01,17.75,2019,5,0,0.0886243386243386,1,2019,5,0,-7.732298156606694,109.02063464391692
104433260,2019-06-01,17.75,2019,6,0,0.0886243386243386,1,2019,6,0,-7.732265241829464,109.02063482937686
104433260,2019-07-01,17.75,2019,7,0,0.0886243386243386,1,2019,7,0,-7.7323539759680315,109.0206350148368
104433260,2019-08-01,17.75,2019,8,0,0.0886243386243386,1,2019,8,0,-7.732377830472541,109.02063520029674
104433260,2019-09-01,17.75,2019,9,0,0.0886243386243386,1,2019,9,0,-7.732280415474491,109.02063538575668
104433260,2019-10-01,17.75,2019,10,0,0.0886243386243386,1,2019,10,0,-7.7323978372777615,109.02063557121662
104433260,2019-11-01,17.75,2019,11,0,0.0886243386243386,1,2019,11,0,-7.732259174724429,109.02063575667655
104433260,2019-12-01,17.75,2019,12,0,0.0886243386243386,1,2019,12,0,-7.732470258360424,109.0206359421365
104433260,2020-01-01,17.75,2020,1,0,0.0886243386243386,1,2020,1,0,-7.732197084436268,109.02063612759645
104433260,2020-02-01,17.75,2020,2,0,0.0886243386243386,1,2020,2,0,-7.732252740251759,109.02063631305639
104433260,2020-03-01,17.75,2020,3,0,0.0886243386243386,1,2020,3,0,-7.732274397026569,109.02063649851632
104433260,2020-04-01,17.75,2020,4,0,0.0886243386243386,1,2020,4,0,-7.732201730901606,109.02063668397626
104433260,2020-05-01,17.75,2020,5,0,0.0886243386243386,1,2020,5,0,-7.732133452555554,109.0206368694362
104433260,2020-06-01,17.75,2020,6,0,0.0886243386243386,1,2020,6,0,-7.732198562993498,109.02063705489614
104433260,2020-07-01,17.75,2020,7,0,0.0886243386243386,1,2020,7,0,-7.732484087423134,109.02063724035608
104433260,2020-08-01,1.0,2020,8,1,0.0,2,2020,8,0,-7.732427957696674,109.02063742581602
104433260,2020-09-01,17.75,2020,9,0,0.0886243386243386,1,2020,9,0,-7.73236248185777,109.02063761127596
104433260,2020-10-01,17.75,2020,10,0,0.0886243386243386,1,2020,10,0,-7.7322973908949795,109.02063779673591
104433260,2020-11-01,1.0,2020,11,1,0.0,2,2020,11,0,-7.732248234097954,109.02063798219585
104433260,2020-12-01,17.75,2020,12,0,0.0886243386243386,1,2020,12,0,-7.732372574381316,109.02063816765579
104433260,2021-01-01,1.0,2021,1,1,0.0,2,2021,1,0,-7.732281323323552,109.02063835311573
104433260,2021-02-01,17.75,2021,2,0,0.0886243386243386,1,2021,2,0,-7.732375538293236,109.02063853857567
104433260,2021-03-01,17.75,2021,3,0,0.0886243386243386,1,2021,3,0,-7.7323611517802995,109.0206387240356
104433260,2021-04-01,17.75,2021,4,0,0.0886243386243386,1,2021,4,0,-7.732440666109685,109.02063890949555
104433260,2021-05-01,17.75,2021,5,0,0.0886243386243386,1,2021,5,0,-7.7323923233246115,109.02063909495548
104433260,2021-06-01,17.75,2021,6,0,0.0886243386243386,1,2021,6,0,-7.732435168460562,109.02063928041544
104433260,2021-07-01,17.75,2021,7,0,0.0886243386243386,1,2021,7,1,-7.732397587325298,109.02063946587538
104433260,2021-08-01,17.75,2021,8,0,0.0886243386243386,1,2021,8,1,-7.732194635820339,109.02063965133532
104433260,2021-09-01,17.75,2021,9,0,0.0886243386243386,1,2021,9,1,-7.732394939888883,109.02063983679525
104433260,2021-10-01,17.75,2021,10,0,0.0886243386243386,1,2021,10,1,-7.732036761793517,109.0206400222552
104433260,2021-11-01,17.75,2021,11,0,0.0886243386243386,1,2021,11,1,-7.732250668209912,109.02064020771513
104433260,2021-12-01,17.75,2021,12,0,0.0886243386243386,1,2021,12,1,-7.732281516387631,109.02064039317507
104433260,2022-01-01,17.75,2022,1,0,0.0886243386243386,1,2022,1,1,-7.732385835778018,109.02064057863501
104433260,2022-02-01,17.75,2022,2,0,0.0886243386243386,1,2022,2,1,-7.732229969012059,109.02064076409495
104433260,2022-03-01,17.75,2022,3,0,0.0886243386243386,1,2022,3,1,-7.7323575637826245,109.0206409495549
104433260,2022-04-01,17.75,2022,4,0,0.0886243386243386,1,2022,4,1,-7.732287799018536,109.02064113501484
104433260,2022-05-01,17.75,2022,5,0,0.0886243386243386,1,2022,5,1,-7.732043991546173,109.02064132047478
104433260,2022-06-01,17.75,2022,6,0,0.0886243386243386,1,2022,6,1,-7.732309605989973,109.02064150593472
104433260,2022-07-01,17.75,2022,7,0,0.0886243386243386,1,2022,7,1,-7.732185072667372,109.02064169139466
104433260,2022-08-01,17.75,2022,8,0,0.0886243386243386,1,2022,8,1,-7.732370317642513,109.0206418768546
104433260,2022-09-01,17.75,2022,9,0,0.0886243386243386,1,2022,9,1,-7.73230349884905,109.02064206231454
104433260,2022-10-01,17.75,2022,10,0,0.0886243386243386,1,2022,10,1,-7.732122919936437,109.02064224777448
104433260,2022-11-01,17.75,2022,11,0,0.0886243386243386,1,2022,11,1,-7.7323626967057795,109.02064243323443
104433260,2022-12-01,17.75,2022,12,0,0.0886243386243386,1,2022,12,1,-7.7321187551442,109.02064261869437
104433260,2023-01-01,17.75,2023,1,0,0.0886243386243386,1,2023,1,1,-7.732229224806455,109.0206428041543
104433260,2023-02-01,17.75,2023,2,0,0.0886243386243386,1,2023,2,1,-7.73235624667759,109.02064298961425
104433260,2023-03-01,17.75,2023,3,0,0.0886243386243386,1,2023,3,1,-7.732236759226095,109.02064317507418
104433260,2023-04-01,17.75,2023,4,0,0.0886243386243386,1,2023,4,1,-7.732202744555038,109.02064336053412
104433260,2023-05-01,17.75,2023,5,0,0.0886243386243386,1,2023,5,1,-7.732237819003779,109.02064354599406
104433260,2023-06-01,17.75,2023,6,0,0.0886243386243386,1,2023,6,1,-7.73245702247199,109.020643731454
104433260,2023-07-01,17.75,2023,7,0,0.0886243386243386,1,2023,7,1,-7.732372713717583,109.02064391691395
104433260,2023-08-01,17.75,2023,8,0,0.0886243386243386,1,2023,8,1,-7.732324751863556,109.0206441023739
104433260,2023-09-01,17.75,2023,9,0,0.0886243386243386,1,2023,9,1,-7.73230744334291,109.02064428783383
104433260,2023-10-01,2.0,2023,10,2,0.0052910052910052,2,2023,10,1,-7.7322379327902455,109.02064447329377
104433260,2023-11-01,17.75,2023,11,0,0.0886243386243386,1,2023,11,1,-7.732282229899907,109.02064465875371
104433260,2023-12-01,17.75,2023,12,0,0.0886243386243386,1,2023,12,1,-7.732433534435871,109.02064484421365
104433260,2024-01-01,17.75,2024,1,0,0.0886243386243386,1,2024,1,1,-7.7322619802149,109.02064502967359
104433260,2024-02-01,17.75,2024,2,0,0.0886243386243386,1,2024,2,1,-7.732238941425472,109.02064521513353
104433260,2024-03-01,17.75,2024,3,0,0.0886243386243386,1,2024,3,1,-7.732244020955207,109.02064540059347
104433260,2024-04-01,17.75,2024,4,0,0.0886243386243386,1,2024,4,1,-7.732191921927445,109.02064558605342
104433260,2024-05-01,17.75,2024,5,0,0.0886243386243386,1,2024,5,1,-7.732216607784546,109.02064577151336
104433260,2024-06-01,17.75,2024,6,0,0.0886243386243386,1,2024,6,1,-7.732254081992077,109.0206459569733
104433260,2024-07-01,17.75,2024,7,0,0.0886243386243386,1,2024,7,1,-7.732307016571146,109.02064614243324
104433260,2024-08-01,17.75,2024,8,0,0.0886243386243386,1,2024,8,1,-7.732466096093352,109.02064632789317
104433260,2024-09-01,17.75,2024,9,0,0.0886243386243386,1,2024,9,1,-7.732257038178087,109.02064651335311
104433260,2024-10-01,17.75,2024,10,0,0.0886243386243386,1,2024,10,1,-7.732279231231284,109.02064669881305
104433260,2024-11-01,17.75,2024,11,0,0.0886243386243386,1,2024,11,1,-7.732272842116281,109.02064688427299
104433260,2024-12-01,17.75,2024,12,0,0.0886243386243386,1,2024,12,1,-7.732427674857583,109.02064706973295
104433260,2025-01-01,17.75,2025,1,0,0.0886243386243386,1,2025,1,1,-7.7324081056540415,109.02064725519288
104433260,2025-02-01,17.75,2025,2,0,0.0886243386243386,1,2025,2,1,-7.732194684714667,109.02064744065282
